section,descriçao,Tipo,valor,quartos,banheiros,metros_quadrados,vagas_carro,cidade,bairro,data de postagem
41,CASA DE CONDOMÍNIO A VENDA NO EUSÉBIO BAIRRO URUCUNEMA,casa,414.000,3,2,100,,Eusébio, Urucunema,17 de ago 09:11
42,"CASA DUPLEX EM RUA PRIVATIVA NO EUSÉBIO, RECEBA UMA SIMULAÇÃO APROVAMOS O SEU CRÉDITO",casa,499.000,4,4,144,,Eusébio,,17 de ago 09:01
43,VENDO CASA 185mil No Condomínio PORTO LAGOA,casa,185.000,2,1,300,,Aquiraz,,17 de ago 08:50
44,Imóvel para REPASSE possui 85 metros quadrados com 2 quartos em Ancuri - Itaitinga - CE,casa,55.000,2,2,85,1,Itaitinga, Ancuri,17 de ago 08:25
45,Imóvel para REPASSE venda possui 85 metros quadrados com 2 quartos em Gereraú - Itaitinga,casa,55.000,2,1,85,,Itaitinga,,17 de ago 08:15
46,Maravilhosa Casa em Flexeiras,casa,1.900.000,4,5,180,,Trairi,,17 de ago 07:26
47,Casa na maraponga,casa,160.000,2,2,140,,Fortaleza, Maraponga,17 de ago 07:19
48,Vendo ou troco casa na Caponga,casa,118.000,2,1,1380,,Cascavel,,17 de ago 06:00
49,'CASA DUPLEX LUXUOSA CIDADE ALPHA EUSÉBIO T2',casa,1.800.000,4,5,335,,Eusébio, Cidade Alpha,17 de ago 05:24
50,CASA DUPLEX NOVA - CIDADE ALPA - EUSÉBIO,casa,1.750.000,4,4,330,,Eusébio,,17 de ago 05:22
1,"Linda casa à venda no Parque Granjeiro, Crato - Ceará",casa,325.000,3,2,210,,Crato, Parque Grangeiro,17 de ago 03:46
2,"Casa com 2 dormitórios à venda, 67 m² por R$ 150.000,00 - Siqueira - Fortaleza/CE",casa,150.000,2,1,67,1,Fortaleza, Siqueira,17 de ago 01:46
3,"Casa com 4 dormitórios à venda por R$ 449.999,00 - Centro - Fortaleza/CE",casa,449.999,4,3,203,,Fortaleza, Centro,17 de ago 01:46
4,Casa em condomínio fechado no bairro Lagoa Redonda por R$260.000,casa,260.000,4,3,93,,Fortaleza, Lagoa Redonda,17 de ago 00:43
5,Imóvel com 2 quartos em Gereraú - Itaitinga - CE,casa,230.000,2,1,76,,Itaitinga,,17 de ago 00:42
6,Casa Plana Solta de Alto Padrão,casa,334.000,3,2,80,,Caucaia, Tabapuá Brasília,17 de ago 00:38
7,"Casa com 4 dormitórios à venda, 220 m² por R$ 1.700.000 - Luzardo Viana - Maracanaú/CE",casa,1.700.000,4,5,220,,Maracanaú, Luzardo Viana,17 de ago 00:38
8,"Casa com 4 dormitórios à venda, 148 m² por R$ 680.000 - Jardim das Oliveiras - Fortaleza/C",casa,680.000,4,4,148,,Fortaleza, Jardim das Oliveiras,17 de ago 00:35
9,Somente venda Casa duplex frente toda no porcelanato .,casa,,3,2,,,Fortaleza, Barra do Ceará,17 de ago 00:21
10,Casa em frente uma areninha,casa,39.000,,,,,Fortaleza, Siqueira,17 de ago 00:19
11,Oportunidade no Montese,casa,2.000.000,5,5,1100,,Fortaleza, Montese,17 de ago 00:15
12,Vendo Excelente Casa no Passare,casa,215.000,2,2,77,,Fortaleza, Parque Dois Irmãos,17 de ago 00:07
13,"Casa com 3 dormitórios à venda, 180 m² por R$ 500.000,00 - Cidade dos Funcionários - Forta",casa,500.000,3,2,180,,Fortaleza, Cidade dos Funcionários,17 de ago 00:07
14,Linda casa 2 suites Itaitinga,casa,199.000,2,2,81,1,Itaitinga,,16 de ago 23:50
15,Venda de uma casa,casa,,3,1,,,Fortaleza, Jangurussu,24 de ago 23:44
16,"Casa Duplex - Sapiranga, Coité - 162m2",casa,450.000,3,3,162,,Fortaleza, Sapiranga-Coité,16 de ago 23:44
17,"Casa duplex com 4 dormitórios, quintal na Cidade 2000 ID134799",casa,599.000,4,4,121,,Fortaleza, Cidade 2000,16 de ago 23:37
18,Casa duplex com 04 quartos sendo 03 suítes no bairro José de Alencar,casa,630.000,4,4,150,,Fortaleza, José de Alencar,16 de ago 23:17
19,"Casa com acesso privado à lagoa do paraíso com 6 dormitórios à venda, 700 m² por R$ 3.276.",casa,3.276.000,5,5,700,,Jijoca de Jericoacoara,,16 de ago 23:03
20,Casa Porteira Fechada no Alphaville Fortaleza,casa,8.500.000,5,5,560,,Fortaleza, Lagoa Redonda,16 de ago 23:03
21,"Casa com 4 dormitórios à venda, 240 m² por R$ 1.720.000,00 - Cidade Alpha - Eusébio/CE",casa,1.720.000,4,5,240,,Eusébio, Cidade Alpha,16 de ago 23:03
22,"Casa de esquina com 06 suítes, há 03 minutos do Shopping Parangaba.",casa,1.600.000,5,5,240,,Fortaleza, Parangaba,16 de ago 23:02
23,Casa plana em Rua privativa no Parque Manibura,casa,590.000,3,3,120,,Fortaleza, Parque Manibura,16 de ago 23:00
24,"Duplex com 4 quartos, energia solar e piscina próximo do shopping via sul",casa,630.000,4,5,170,,Fortaleza, José de Alencar,16 de ago 22:47
25,Casa duplex em condomínio no Eusébio - Condomínio Carmelle Vitta,casa,549.000,3,3,98,,Eusébio, Coaçu,16 de ago 22:07
26,Ajuda para comprar uma casa,casa,0,,,,,Fortaleza, Lagoa Redonda,24 de ago 22:04
27,"Casa Plana na Pajuçara, 2 quartos, 4 vagas, ótima localização!!!!",casa,255.000,2,2,80,,Maracanaú, Pajuçara,16 de ago 21:59
28,Imóvel para venda possui 152 metros quadrados com 4 quartos em Flecheiras - Trairi - CE,casa,1.500.000,4,4,152,,Trairi,,16 de ago 21:49
29,Imóvel para venda possui 79 metros quadrados com 2 quartos em Jardim Bandeirantes - Maraca,casa,170.000,2,2,79,1,Maracanaú, Jardim Bandeirantes,16 de ago 21:31
30,Imóvel para venda tem 88 metros quadrados com 2 quartos em Jardim Bandeirantes - Maracanaú,casa,180.000,2,2,88,,Maracanaú, Jardim Bandeirantes,16 de ago 21:30
31,Imóvel para venda possui 100 metros quadrados com 2 quartos em Pajuçara - Maracanaú - CE,casa,235.000,2,2,100,,Maracanaú, Pajuçara,16 de ago 21:27
32,Vendo casa no conjunto ce,casa,250.000,2,1,200,1,Fortaleza, Conjunto Ceará I,16 de ago 21:27
33,Imóvel para venda com 88 metros quadrados com 2 quartos em Quandu - Pacatuba - CE,casa,165.000,2,2,88,,Pacatuba, Quandu,16 de ago 21:21
34,Linda casa no Eusebio,casa,565.000,3,3,101,,Eusébio,,16 de ago 21:19
35,"Casa a venda, bairro flores, próximo ao Centro de Iguatu/CE",casa,480.000,3,3,188,1,Iguatu, Flores,16 de ago 21:19
36,"Village Rembrandt - Casa nova duplex com excelente acabamento, na região do Passaré",casa,230.000,2,2,60,,Fortaleza, Prefeito José Walter,16 de ago 21:16
37,Imóvel para venda possui 88 metros quadrados com 2 quartos em Jardim Bandeirantes - Maraca,casa,190.000,2,2,88,,Maracanaú, Jardim Bandeirantes,16 de ago 21:14
38,CASA NOVA,casa,89.000,2,1,,,Trairi,,16 de ago 21:12
39,Imóvel para venda possui 152 metros quadrados com 4 quartos em Flecheiras - Trairi - CE,casa,1.500.000,4,4,152,,Trairi,,16 de ago 21:10
40,Imóvel para venda tem 88 metros quadrados com 2 quartos em Mestre Antônio - Caucaia - CE,casa,199.999,2,2,88,,Caucaia, Mestre Antônio,16 de ago 21:08
41,Imóvel para venda tem 79 metros quadrados com 2 quartos em Icaraí - Caucaia - CE,casa,180.000,2,2,79,,Caucaia, Icaraí,16 de ago 21:07
42,Imóvel para venda com 88 metros quadrados com 2 quartos em Horto - Maracanaú - CE,casa,215.000,2,2,88,,Maracanaú, Horto,16 de ago 21:03
43,Ampla Casa no Bairro Vicente Pinzon,casa,517.000,3,3,261,,Fortaleza, Vicente Pinzon,16 de ago 21:01
44,Imóvel para venda com 100 metros quadrados com 3 quartos em Jardim Bandeirantes - Maracana,casa,195.000,3,2,100,,Maracanaú, Jardim Bandeirantes,16 de ago 20:56
45,Imóvel para venda tem 88 metros quadrados com 3 quartos em Luzardo Viana - Maracanaú - CE,casa,195.000,3,2,88,,Maracanaú, Luzardo Viana,16 de ago 20:54
46,Imóvel para venda tem 100 metros quadrados com 3 quartos em Novo Oriente - Maracanaú - CE,casa,235.000,3,2,100,,Maracanaú, Novo Oriente,16 de ago 20:51
47,Imóvel para venda possui 88 metros quadrados com 2 quartos em Jardim Bandeirantes - Maraca,casa,195.000,2,2,88,,Maracanaú, Jardim Bandeirantes,16 de ago 20:47
48,"A Casa que sua Família Merece: Conforto, Elegância e Espaço numa Única Propriedade!",casa,1.500.000,5,4,330,,Iguatu, Bugi,16 de ago 20:46
49,Apartamento no Parque do Coco Cod0055,casa,583.000,3,2,77,,Fortaleza, Cocó,16 de ago 20:40
50,Vende-se um casa,casa,70.000.000,2,1,,,Itaitinga,,16 de ago 20:38
1,Casa semimobiliada pavimento superior,casa,110.000,2,1,65,,Fortaleza, Dom Lustosa,16 de ago 20:32
2,Casa dos Seus Sonhos no Residencial Guadalajara - Parque Potira (Caucaia) : Conforto e Pra,casa,267.000,2,2,126,,Caucaia, Parque Guadalajara (Jurema),16 de ago 19:47
3,"Casa Plana - Messejana - Venda R$ 650.000,00",casa,650.000,3,3,206,,Fortaleza, Coaçu,16 de ago 19:47
4,Oportunidade única de morar bem em casa no bairro da Curicaca (Caucaia),casa,170.000,2,1,70,,Caucaia, Curicaca,16 de ago 19:47
5,"Excelente sobrado em perfeita condições de uso, localizado no bairro Conj. Esperança.",casa,530.000,5,5,320,,Fortaleza, Conjunto Esperança,16 de ago 19:46
6,Imperdível!!! Casa Duplex no Mestre Antônio (Caucaia) com preço inigualável!!!,casa,190.000,3,2,72,,Caucaia, Mestre Antônio,16 de ago 19:46
7,"Casa em frente à praça no Conjunto Hermes Pereira, Barra do Ceará - R$ 450.000,00",casa,450.000,3,2,56,,Fortaleza, Barra do Ceará,16 de ago 19:46
8,"Casa plana - 137,86m² - Cidade dos Funcionários - R$460.000,00",casa,439.000,3,3,137,,Fortaleza, Cidade dos Funcionários,16 de ago 19:46
9,Casa plana de 127m² com 2 quartos renovada no bairro José Walter,casa,250.000,2,2,127,,Fortaleza, Prefeito José Walter,16 de ago 19:45
10,"Casa espaçosa no Conjunto Ceará 2, com 242m² bem distribuídos, ideal para conforto e prati",casa,400.000,3,2,122,,Fortaleza, Conjunto Ceará II,16 de ago 19:45
11,Ampla casa no Parque Dois Irmãos,casa,350.000,5,3,150,,Fortaleza, Coaçu,16 de ago 19:45
12,"Casa plana para uso comércio - 129,82m² - Parque Manibura - R$399.000,00",casa,399.000,3,3,129,,Fortaleza, Parque Manibura,16 de ago 19:45
13,"A Casa dos Sonhos na Praia do Icaraí (Caucaia/CE) - Espaço, Conforto e Vista para o Mar!!!",casa,800.000,5,4,442,,Caucaia, Pacheco,16 de ago 19:45
14,Casa em condominio fechado Vitor 1 Eusébio-339m2,casa,1.690.000,5,5,367,,Eusébio,,16 de ago 19:45
15,Casa duplex no Parque Araxá com localização privilegiada e valor negociável!!!,casa,400.000,5,4,217,,Fortaleza, Parque Araxá,16 de ago 19:45
16,Otima Casa Duplex a venda na Parquelandia!,casa,570.000,5,4,225,,Fortaleza, Parquelândia,16 de ago 19:45
17,"Casa Plana Mobiliada (porteira fechada) - Messejana - Valor R$ 420.000,00",casa,420.000,3,3,170,,Fortaleza, Messejana,16 de ago 19:45
18,Excelente Casa plana na Cidade dos Funcionários,casa,550.000,3,3,135,,Fortaleza, Parque Manibura,16 de ago 19:45
19,CASA COM 4 QUARTOS MAIS DEPENDÊNCIA COMPLETA - PARANGABA,casa,550.000,5,5,216,1,Fortaleza, Parangaba,16 de ago 19:45
20,Casa a Venda na Parquelandia com Quintal!,casa,630.000,5,5,223,,Fortaleza, Pici,16 de ago 19:45
21,Casa de Alto Padrão Semi Mobiliada com 4 quartos nas Dunas/De Lourdes - Fortaleza/CE,casa,2.200.000,4,5,342,,Fortaleza, De Lourdes,16 de ago 19:45
22,Casa duplex com 3 suítes em Fortaleza,casa,850.000,4,5,362,,Fortaleza, Sapiranga-Coité,16 de ago 19:45
23,"Casa à venda, Lagoa Redonda, Fortaleza, CE",casa,550.000,3,2,200,,Fortaleza, Lagoa Redonda,16 de ago 19:45
24,Vista Deslumbrante e Conforto Absoluto na Praia do Japão Seu Refúgio dos Sonhos!,casa,4.900.000,5,5,727,,Aquiraz,,16 de ago 19:45
25,VIVA O CONFORTO NO BAIRRO SALINAS: SUA NOVA CASA DOS SONHOS,casa,650.000,4,3,278,,Fortaleza, Salinas,16 de ago 19:44
26,Linda casa Duplex no Condomínio Locus Amoenus Residence - Eusébio,casa,920.000,4,5,186,,Eusébio, Tamatanduba,16 de ago 19:44
27,Casa Duplex no bairro Mondubim,casa,250.000,3,2,120,,Fortaleza, Mondubim,16 de ago 19:44
28,"Casa com 3 Quartos de 79m² por R$ 320.000,00 - José Walter",casa,320.000,3,2,79,1,Fortaleza, Prefeito José Walter,16 de ago 19:44
29,Residência Vittoria: Luxo e Exclusividade em Jericoacoara O Refúgio Perfeito para Viver o,casa,28.000.000,5,5,869,,Jijoca de Jericoacoara,,16 de ago 19:44
30,"Casa com 4 quartos, 287,97M², no Almirante Tamandaré por R$ 380.000,00",casa,380.000,5,3,287,,Fortaleza, Jangurussu,16 de ago 19:44
31,Ampla casa duplex no melhor do Passaré / Com possibilidade de permuta,casa,750.000,5,4,276,,Fortaleza, Serrinha,16 de ago 19:44
32,Excelente Casa Duplex no Eusébio,casa,550.000,4,4,174,,Eusébio, Amador,16 de ago 19:43
33,Casa Duplex a venda no Benfica!,casa,160.000,2,1,62,,Fortaleza, Benfica,16 de ago 19:43
34,"CASA DUPLEX VENDA 320m²- 05 quartos(04 SUÍTES)- R$500.000,00-NOVA METROPOLE",casa,500.000,5,5,320,,Caucaia, Nova Metrópole (Jurema),16 de ago 19:42
35,Excelente Oportunidade!,casa,203.000,3,1,40,1,Fortaleza, Conjunto Ceará I,16 de ago 19:36
36,Casa a venda com 3 quartos em condomínio fechado,casa,375.000,3,2,105,1,Fortaleza, José de Alencar,16 de ago 19:18
37,Vendo casa,casa,55.000,3,1,100,,Caucaia, Arianópolis (Jurema),16 de ago 19:06
38,Excelente Oportunidade!,casa,600.000,4,5,184,,Fortaleza, Cocó,16 de ago 19:06
39,Vendo duplex,casa,330.000,3,2,,,Fortaleza, Quintino Cunha,16 de ago 18:41
40,Casa em paracuru. 17 mil vendo ou troco em carrobou moto,casa,1.700,2,1,1,,Paracuru,,16 de ago 18:41
41,Imóvel a venda no bairro Altiplano,casa,180.000,3,2,170,1,Iguatu, Altiplano,16 de ago 18:25
42,"Casa com, 874,50m² de terreno a venda p/ 500.000",casa,500.000,3,3,200,,Iguatu, Bugi,16 de ago 18:23
43,Casa à venda no bairro Prado em Iguatu,casa,170.000,2,1,101,,Iguatu, Prado,16 de ago 18:22
44,Casa Linda a venda na Sapiranga,casa,470.000,3,3,120,,Fortaleza, Sapiranga,16 de ago 18:21
45,Casa em condomínio com 3 suítes no Eusébio TR188366 ESB -2GMVCG,casa,1.290.000,3,4,170,,Eusébio, Cidade Alpha,16 de ago 18:08
46,"Casa duplex, são duas casas contato : * Anne",casa,80.000,5,4,,,Fortaleza, Jardim das Oliveiras,16 de ago 18:03
47,Vende-se casa no Potira 2,casa,90.000,2,,,,Caucaia, Parque Potira (Jurema),16 de ago 17:59
48,CASA PARA VENDA (REPASSE) EM BARROCÃO - ITAITINGA,casa,30.000,2,1,300,1,Itaitinga,,16 de ago 17:58
49,V.A-casa nova bairro jurua (oportunidade),casa,290.000,3,2,81,,Fortaleza, Pedras,16 de ago 17:57
50,Casa,casa,279.000,2,2,26,1,Fortaleza, Pedras,16 de ago 17:56
1,"Casa de esquina com 479m² na Parquelândia - Fortaleza, Ceará",casa,990.000,4,5,280,,Fortaleza, Parquelândia,16 de ago 17:45
2,IMPERDÍVEL!!! - CASA DÚPLEX!!! 130.000,casa,130.000,3,3,,,Fortaleza, Sapiranga,16 de ago 17:23
3,"VENDO CASA EM HORIZONTE -CE / TERRENO AMPLO, 2 QUARTOS, GARAGEM",casa,150.000,2,2,,,Horizonte, Lagoinha,16 de ago 17:23
4,Casa de alto padrão para venda - Eusébio - CE,casa,2.000.000,4,4,385,,Eusébio, Coaçu,16 de ago 17:09
5,Vendo casa na tabuba,casa,200.000,5,4,,,Caucaia, Tabuba,16 de ago 16:59
6,"Casa com 3 dormitórios, 161 m² - venda por R$ 555.000,00 - Edson Queiroz - Fortaleza/CE",casa,555.000,3,3,161,,Fortaleza, Edson Queiroz,16 de ago 16:53
7,Casa Duplex solta c/400m² e 6 suítes - Monte Castelo - Fortaleza - CE,casa,850.000,5,5,400,,Fortaleza, Monte Castelo,16 de ago 16:29
8,Casa a venda em Maracanau.,casa,130.000,2,2,80,1,Maracanaú, Cágado,16 de ago 16:18
9,Condomínio Amazon Personalité Prime TR115245 ESB - 1KV6VCG,casa,1.500.000,4,5,300,,Tapera, Tapera,16 de ago 16:16
10,Imóvel para venda possui 180 metros quadrados com 3 quartos em Henrique Jorge - Fortaleza,casa,320.000,3,2,180,1,Fortaleza, Henrique Jorge,16 de ago 16:09
11,Casa a venda no Rodolfo Teófilo,casa,207.950,3,2,120,,Fortaleza, Rodolfo Teófilo,16 de ago 16:05
12,Casa em condomínio com 4 suítes no Eusébio TR188598 ESB -1A4D0JG,casa,970.000,4,5,190,,Eusébio, Cidade Alpha,16 de ago 16:02
13,Casa Granja Lisboa 132m² - Fortaleza/ CE,casa,85.901,3,3,83,1,Fortaleza, Granja Lisboa,16 de ago 16:02
14,Casa cj palmeiras 2,casa,85.000,3,5,80,,Fortaleza, Conjunto Palmeiras,16 de ago 15:58
15,Condomínio Terras Alphaville Ceará https://youtu.be/cE8owbMXoio,casa,1.600.000,4,5,272,,Eusébio, Cidade Alpha,16 de ago 15:53
16,Casa em condomínio com 3 quartos no Eusébio TR188520 ESB -1LSIVCG,casa,550.000,3,2,120,,Eusébio, Pires Façanha,16 de ago 15:51
17,Casa em condomínio com 3 suítes no Eusébio TR195314 ESB -1IAJ0JG,casa,499.000,3,4,111,,Eusébio, Lagoinha,16 de ago 15:51
18,Casa em condomínio com 3 suítes no Eusébio TR188366 ESB -14K2VCG,casa,1.290.000,3,4,170,,Eusébio, Cidade Alpha,16 de ago 15:49
19,Imóvel para venda possui 90 metros quadrados com 2 quartos em Barrocão - Itaitinga - CE,casa,32.000,2,2,90,,Itaitinga,,16 de ago 15:45
20,Casa em condomínio com 4 suítes no Eusébio TR188088 ESB -1TJ2VCG,casa,1.199.000,4,5,220,,Eusébio, Urucunema,16 de ago 15:43
21,Imóvel para venda tem 110 metros quadrados com 3 quartos em Parque Hawaí - Eusébio - CE,casa,540.000,3,3,110,,Eusébio, Parque Hawaí,16 de ago 15:40
22,Condomínio Alphaville Fortaleza Casa Duplex no Eusébio CE TR188475 ESB -1AAEVCG,casa,4.000.000,4,5,390,,Eusébio, Cararu,16 de ago 15:40
23,Casa em condomínio a venda no Eusébio com 4 suítes TR192217 ESB -1VEGVCG,casa,1.690.000,4,5,251,,Eusébio, Cidade Alpha,16 de ago 15:40
24,Duplex Terras Alphaville 04,casa,1.490.000,4,5,237,,Eusébio, Cidade Alpha,16 de ago 15:40
25,Casa em condomínio no Eusébio com 3 suítes TR192244 ESB -13K50JG,casa,1.380.000,3,4,178,,Eusébio, Cidade Alpha,16 de ago 15:40
26,Casa em condomínio com 4 suítes no Eusébio TR192164 ESB -MSP0JG,casa,1.890.000,4,5,257,,Eusébio, Coité,16 de ago 15:40
27,Imóvel para venda possui 90 metros quadrados com 2 quartos em Barrocão - Itaitinga - CE,casa,170.000,2,2,90,,Itaitinga,,16 de ago 15:40
28,Casa em condomínio no Eusébio com 4 suítes TR192069 ESB -S4R0JG,casa,1.750.000,4,5,252,,Eusébio, Cidade Alpha,16 de ago 15:40
29,Casa em condominio com 4 quartos a venda no Eusébio TR191667 ESB -FV4VCG,casa,1.490.000,4,4,296,,Eusébio, Amador,16 de ago 15:39
30,Imóvel para venda possui 85 metros quadrados com 2 quartos em Ancuri - Itaitinga - CE,casa,55.000,2,1,85,1,Itaitinga,,16 de ago 15:39
31,"Casa plana a venda na Engenheiro Cavalcante, em frente a uma linda pracinha,",casa,580.000,4,4,149,,Fortaleza, Jardim das Oliveiras,16 de ago 15:39
32,Casa em condomínio com 3 suítes no Eusébio TR191568 ESB -1SGGVCG,casa,760.000,3,4,155,,Eusébio, Coaçu,16 de ago 15:39
33,Casa em condomínio com 4 suítes no Eusébio TR190486 ESB -MM90JG,casa,1.725.000,4,5,240,,Eusébio, Cidade Alpha,16 de ago 15:38
34,Casa em condomínio com 3 suítes no Eusébio TR189612 ESB -O0QVCG,casa,1.250.000,3,4,169,,Eusébio, Cidade Alpha,16 de ago 15:38
35,Casa com 3 suítes a venda no Eusébio TR188507 ESB -1SPR0JG,casa,560.000,3,4,137,,Eusébio, Guaribas,16 de ago 15:38
36,"Casa com 3 dormitórios à venda, 171 m² por R$ 495.000,00 - Parque Manibura - Fortaleza/CE",casa,495.000,3,3,171,,Fortaleza, Parque Manibura,16 de ago 15:38
37,Casa em condomínio com 3 quartos no Eusébio TR188520 ESB -LEGVCG,casa,550.000,3,2,120,,Eusébio, Pires Façanha,16 de ago 15:38
38,Condomínio Alphaville Fortaleza Casa Duplex no Eusébio CE https://youtu.be/cE8owbMXoio,casa,4.000.000,4,5,390,,Eusébio, Cararu,16 de ago 15:38
39,Casa em condomínio com 3 suítes no Eusébio TR189612 ESB -19530JG,casa,1.250.000,3,4,169,,Eusébio, Cidade Alpha,16 de ago 15:36
40,CASA A VENDA NO EUSÉBIO,casa,330.000,2,1,81,,Eusébio, Vereda Tropical,16 de ago 15:36
41,"excelente casa de esquina, nascente .",casa,699.000,3,4,317,,Fortaleza, Messejana,16 de ago 15:36
42,Casa em condomínio com 4 suítes no Eusébio TR188598 ESB -OFEVCG,casa,970.000,4,5,190,,Eusébio, Cidade Alpha,16 de ago 15:35
43,Imóvel para venda possui 90 metros quadrados com 2 quartos em Barrocão - Itaitinga - CE,casa,185.000,2,2,90,,Itaitinga,,16 de ago 15:35
44,Imóvel para venda com 90 metros quadrados com 2 quartos em Barrocão - Itaitinga - CE,casa,180.000,2,2,90,,Itaitinga,,16 de ago 15:34
45,Casa com 3 suítes a venda no Eusébio TR188507 ESB -1UC10JG,casa,560.000,3,4,137,,Eusébio, Guaribas,16 de ago 15:33
46,Imóvel para venda com 116 metros quadrados com 4 quartos em Tamatanduba - Eusébio - CE,casa,650.000,4,3,116,,Eusébio, Tamatanduba,16 de ago 15:33
47,Imóvel para venda tem 103 metros quadrados com 4 quartos em Guaribas - Eusébio - CE,casa,534.000,4,3,103,,Eusébio, Guaribas,16 de ago 15:33
48,Duplex 176m2 posição nascente.,casa,490.000,3,3,176,,Fortaleza, Lagoa Redonda,16 de ago 15:31
49,"Casa com 4 dormitórios à venda, 230 m² por R$ 700.000,00 - José Bonifácio - Fortaleza/CE",casa,700.000,4,3,230,,Fortaleza, José Bonifácio,16 de ago 15:30
50,Casa em condomínio com 3 suítes no Eusébio TR188294 ESB -11EJ0JG,casa,1.290.000,3,4,170,,Eusébio, Cidade Alpha,16 de ago 15:30
1,Casa Duplex a venda localizada no bairro Luciano Cavalcante,casa,1.100.000,5,4,246,,Fortaleza, Engenheiro Luciano Cavalcante,16 de ago 15:29
2,Deslumbrante casa duplex localizada no prestigiado bairro Luciano Cavalcante.,casa,1.100.000,4,4,245,,Fortaleza, Engenheiro Luciano Cavalcante,16 de ago 15:29
3,Casa Duplex a venda com 03 Quartos no Eusébio CE TR184315 ESB -C2H0JG,casa,965.000,3,4,180,,Eusébio, Coité,16 de ago 15:29
4,"Casa em Condomínio Espaçosa com 4 Quartos em Sapiranga, Fortaleza - Ceará",casa,580.000,4,4,145,,Fortaleza, Sapiranga-Coité,16 de ago 15:28
5,"Casa com 3 dormitórios, para venda, terreno 305,50, 590.000,00 - José de Alencar - Fortale",casa,590.000,3,3,138,,Fortaleza, José de Alencar,16 de ago 15:28
6,"Casa com 4 Suítes, piscina, Placas Solares, Poço, 960 m² por R$ 1.750.000,00 - De Lourde/D",casa,1.750.000,4,5,464,,Fortaleza, De Lourdes,16 de ago 15:28
7,Casa com piscina em Beberibe,casa,750.000,4,5,900,,Beberibe,,16 de ago 15:28
8,Condomínio Cidade Alpha Ceará 3 TR108613 ESB - 1AR0JG,casa,2.400.000,4,5,375,,Eusébio, Cidade Alpha,16 de ago 15:28
